timestamp,temperature,humidity,wind_speed,rainfall,heatwave,condition,load_national,load_sldc_delhi,load_sldc_chennai,load_northern,load_southern,load_western,load_eastern
2025-10-22T02:00:00Z,24.1,64.1,5.0,0.0,0,Partly Cloudy,66975,2813,2143,18083,13395,16744,8037
2025-10-22T03:00:00Z,22.9,64.0,3.3,0.0,0,Partly Cloudy,68538,2879,2193,18505,13708,17134,8225
2025-10-22T04:00:00Z,20.5,61.7,3.2,0.0,0,Partly Cloudy,72846,3060,2331,19668,14569,18212,8742
2025-10-22T05:00:00Z,15.4,58.0,2.0,0.0,0,Partly Cloudy,80849,3396,2587,21829,16170,20212,9702
2025-10-22T06:00:00Z,19.6,59.1,3.5,0.0,0,Partly Cloudy,90153,3786,2885,24341,18031,22538,10818
2025-10-22T07:00:00Z,13.2,67.4,5.0,0.0,0,Partly Cloudy,99927,4197,3198,26980,19985,24982,11991
2025-10-22T08:00:00Z,16.0,68.3,2.4,0.0,0,Partly Cloudy,112951,4744,3614,30497,22590,28238,13554
2025-10-22T09:00:00Z,17.8,53.8,3.8,0.0,0,Partly Cloudy,124347,5223,3979,33574,24869,31087,14922
2025-10-22T10:00:00Z,18.5,72.4,1.8,0.0,0,Partly Cloudy,134402,5645,4301,36289,26880,33600,16128
2025-10-22T11:00:00Z,16.9,67.0,3.4,0.0,0,Partly Cloudy,147656,6202,4725,39867,29531,36914,17719
2025-10-22T12:00:00Z,17.2,59.5,5.7,0.0,0,Partly Cloudy,152984,6425,4895,41306,30597,38246,18358
2025-10-22T13:00:00Z,23.8,64.5,3.7,0.0,0,Partly Cloudy,158518,6658,5073,42800,31704,39630,19022
2025-10-22T14:00:00Z,19.5,69.0,3.9,0.0,0,Partly Cloudy,156958,6592,5023,42379,31392,39240,18835
2025-10-22T15:00:00Z,23.8,59.4,4.9,0.0,0,Partly Cloudy,156960,6592,5023,42379,31392,39240,18835
2025-10-22T16:00:00Z,25.9,56.1,1.0,0.0,0,Partly Cloudy,151417,6360,4845,40883,30283,37854,18170
2025-10-22T17:00:00Z,26.3,57.5,4.0,0.0,0,Partly Cloudy,145223,6099,4647,39210,29045,36306,17427
2025-10-22T18:00:00Z,25.8,58.2,1.4,0.0,0,Partly Cloudy,136072,5715,4354,36739,27214,34018,16329
2025-10-22T19:00:00Z,24.6,61.9,4.0,0.0,0,Partly Cloudy,126475,5312,4047,34148,25295,31619,15177
2025-10-22T20:00:00Z,27.5,61.9,1.5,0.0,0,Partly Cloudy,113355,4761,3627,30606,22671,28339,13603
2025-10-22T21:00:00Z,26.9,56.2,5.4,0.0,0,Partly Cloudy,100031,4201,3201,27008,20006,25008,12004
2025-10-22T22:00:00Z,28.1,58.5,4.6,0.0,0,Partly Cloudy,88500,3717,2832,23895,17700,22125,10620
2025-10-22T23:00:00Z,24.2,54.2,1.7,0.0,0,Partly Cloudy,79743,3349,2552,21531,15949,19936,9569
2025-10-23T00:00:00Z,24.7,63.3,4.2,0.0,0,Partly Cloudy,70793,2973,2265,19114,14159,17698,8495
2025-10-23T01:00:00Z,24.3,56.6,4.2,0.0,0,Partly Cloudy,65038,2732,2081,17560,13008,16260,7805
2025-10-23T02:00:00Z,21.7,62.8,3.0,0.0,0,Partly Cloudy,66559,2795,2130,17971,13312,16640,7987
2025-10-23T03:00:00Z,22.1,59.9,4.6,0.0,0,Partly Cloudy,68872,2893,2204,18595,13774,17218,8265
2025-10-23T04:00:00Z,17.9,50.7,3.5,0.0,0,Partly Cloudy,74140,3114,2372,20018,14828,18535,8897
2025-10-23T05:00:00Z,19.5,64.3,2.8,0.0,0,Partly Cloudy,80846,3396,2587,21828,16169,20212,9702
2025-10-23T06:00:00Z,14.8,67.1,4.7,0.0,0,Partly Cloudy,89478,3758,2863,24159,17896,22370,10737
2025-10-23T07:00:00Z,14.6,64.9,3.9,0.0,0,Partly Cloudy,99516,4180,3185,26869,19903,24879,11942
2025-10-23T08:00:00Z,15.4,69.0,4.7,0.0,0,Partly Cloudy,112836,4739,3611,30466,22567,28209,13540
2025-10-23T09:00:00Z,15.0,54.2,3.8,0.0,0,Partly Cloudy,122829,5159,3931,33164,24566,30707,14739
2025-10-23T10:00:00Z,17.0,60.8,4.3,0.0,0,Partly Cloudy,134458,5647,4303,36304,26892,33614,16135
2025-10-23T11:00:00Z,15.6,66.5,3.4,0.0,0,Partly Cloudy,146222,6141,4679,39480,29244,36556,17547
2025-10-23T12:00:00Z,20.9,59.7,4.4,0.0,0,Partly Cloudy,150758,6332,4824,40705,30152,37690,18091
2025-10-23T13:00:00Z,18.6,63.2,3.0,0.0,0,Partly Cloudy,154685,6497,4950,41765,30937,38671,18562
2025-10-23T14:00:00Z,24.6,49.4,2.9,0.0,0,Partly Cloudy,160029,6721,5121,43208,32006,40007,19203
2025-10-23T15:00:00Z,23.2,63.8,2.6,0.0,0,Partly Cloudy,157489,6615,5040,42522,31498,39372,18899
2025-10-23T16:00:00Z,27.1,56.5,4.1,0.0,0,Partly Cloudy,152402,6401,4877,41149,30480,38100,18288
2025-10-23T17:00:00Z,26.4,61.6,2.0,0.0,0,Partly Cloudy,144080,6051,4611,38902,28816,36020,17290
2025-10-23T18:00:00Z,26.3,62.7,4.6,0.0,0,Partly Cloudy,137860,5790,4412,37222,27572,34465,16543
2025-10-23T19:00:00Z,27.2,56.1,3.6,0.0,0,Partly Cloudy,123326,5180,3946,33298,24665,30832,14799
2025-10-23T20:00:00Z,29.4,53.0,2.1,0.0,0,Partly Cloudy,111029,4663,3553,29978,22206,27757,13323
2025-10-23T21:00:00Z,26.8,57.5,2.6,0.0,0,Partly Cloudy,99456,4177,3183,26853,19891,24864,11935
2025-10-23T22:00:00Z,29.4,56.2,3.9,0.0,0,Partly Cloudy,90123,3785,2884,24333,18025,22531,10815
2025-10-23T23:00:00Z,25.4,53.3,2.8,0.0,0,Partly Cloudy,80443,3379,2574,21720,16089,20111,9653
2025-10-24T00:00:00Z,23.3,63.4,1.0,0.0,0,Partly Cloudy,72398,3041,2317,19547,14480,18100,8688
2025-10-24T01:00:00Z,24.3,65.7,1.7,0.0,0,Partly Cloudy,68230,2866,2183,18422,13646,17058,8188
2025-10-24T02:00:00Z,24.3,71.7,3.5,0.0,0,Partly Cloudy,65130,2735,2084,17585,13026,16282,7816
2025-10-24T03:00:00Z,22.5,64.6,5.9,0.0,0,Partly Cloudy,70032,2941,2241,18909,14006,17508,8404
2025-10-24T04:00:00Z,16.3,66.8,3.9,0.0,0,Partly Cloudy,73569,3090,2354,19864,14714,18392,8828
2025-10-24T05:00:00Z,17.6,73.7,3.3,0.0,0,Partly Cloudy,79536,3341,2545,21475,15907,19884,9544
2025-10-24T06:00:00Z,18.2,62.8,3.5,0.0,0,Partly Cloudy,88060,3699,2818,23776,17612,22015,10567
2025-10-24T07:00:00Z,14.8,58.7,2.9,0.0,0,Partly Cloudy,99365,4173,3180,26829,19873,24841,11924
2025-10-24T08:00:00Z,14.1,63.7,4.7,0.0,0,Partly Cloudy,111005,4662,3552,29971,22201,27751,13321
2025-10-24T09:00:00Z,16.5,68.7,1.8,0.0,0,Partly Cloudy,122939,5163,3934,33194,24588,30735,14753
2025-10-24T10:00:00Z,19.3,64.1,4.2,0.0,0,Partly Cloudy,134827,5663,4314,36403,26965,33707,16179
2025-10-24T11:00:00Z,16.8,53.9,2.9,0.0,0,Partly Cloudy,146107,6136,4675,39449,29221,36527,17533
2025-10-24T12:00:00Z,18.1,73.5,3.0,0.0,0,Partly Cloudy,150255,6311,4808,40569,30051,37564,18031
2025-10-24T13:00:00Z,21.4,67.6,2.5,0.0,0,Partly Cloudy,158222,6645,5063,42720,31644,39556,18987
2025-10-24T14:00:00Z,21.0,69.0,4.7,0.0,0,Partly Cloudy,158600,6661,5075,42822,31720,39650,19032
2025-10-24T15:00:00Z,24.8,65.1,6.8,0.0,0,Partly Cloudy,156886,6589,5020,42359,31377,39222,18826
2025-10-24T16:00:00Z,22.3,57.7,4.4,0.0,0,Partly Cloudy,151664,6370,4853,40949,30333,37916,18200
2025-10-24T17:00:00Z,25.1,59.8,5.9,0.0,0,Partly Cloudy,143782,6039,4601,38821,28756,35946,17254
2025-10-24T18:00:00Z,24.2,69.6,4.2,0.0,0,Partly Cloudy,133304,5599,4266,35992,26661,33326,15996
2025-10-24T19:00:00Z,27.0,61.9,3.3,0.0,0,Partly Cloudy,123645,5193,3957,33384,24729,30911,14837
2025-10-24T20:00:00Z,28.0,69.4,3.2,0.0,0,Partly Cloudy,111662,4690,3573,30149,22332,27916,13399
2025-10-24T21:00:00Z,27.4,55.6,1.4,0.0,0,Partly Cloudy,100353,4215,3211,27095,20071,25088,12042
2025-10-24T22:00:00Z,26.8,55.5,2.5,0.0,0,Partly Cloudy,88788,3729,2841,23973,17758,22197,10655
2025-10-24T23:00:00Z,28.3,70.3,4.5,0.0,0,Partly Cloudy,79480,3338,2543,21460,15896,19870,9538
2025-10-25T00:00:00Z,23.0,59.7,5.7,0.0,0,Partly Cloudy,64364,2703,2060,17378,12873,16091,7724
2025-10-25T01:00:00Z,24.3,57.8,3.9,0.0,0,Partly Cloudy,60459,2539,1935,16324,12092,15115,7255
2025-10-25T02:00:00Z,21.2,54.4,3.3,0.0,0,Partly Cloudy,56078,2355,1794,15141,11216,14020,6729
2025-10-25T03:00:00Z,21.1,59.7,4.3,0.0,0,Partly Cloudy,59558,2501,1906,16081,11912,14890,7147
2025-10-25T04:00:00Z,21.0,65.2,5.2,0.0,0,Partly Cloudy,64426,2706,2062,17395,12885,16106,7731
2025-10-25T05:00:00Z,16.0,58.4,4.7,0.0,0,Partly Cloudy,70363,2955,2252,18998,14073,17591,8444
2025-10-25T06:00:00Z,14.7,64.4,3.2,0.0,0,Partly Cloudy,79908,3356,2557,21575,15982,19977,9589
2025-10-25T07:00:00Z,15.5,66.9,3.2,0.0,0,Partly Cloudy,87344,3668,2795,23583,17469,21836,10481
2025-10-25T08:00:00Z,17.3,61.2,4.5,0.0,0,Partly Cloudy,100373,4216,3212,27101,20075,25093,12045
2025-10-25T09:00:00Z,16.6,61.4,1.9,0.0,0,Partly Cloudy,112294,4716,3593,30319,22459,28074,13475
2025-10-25T10:00:00Z,17.9,66.8,6.1,0.0,0,Partly Cloudy,120546,5063,3857,32547,24109,30136,14466
2025-10-25T11:00:00Z,18.7,63.9,3.5,0.0,0,Partly Cloudy,129095,5422,4131,34856,25819,32274,15491
2025-10-25T12:00:00Z,16.9,69.5,1.3,0.0,0,Partly Cloudy,132205,5553,4231,35695,26441,33051,15865
2025-10-25T13:00:00Z,20.1,70.6,3.6,0.0,0,Partly Cloudy,137497,5775,4400,37124,27499,34374,16500
2025-10-25T14:00:00Z,20.6,68.3,4.0,0.0,0,Partly Cloudy,139083,5841,4451,37552,27817,34771,16690
2025-10-25T15:00:00Z,25.7,52.7,5.4,0.0,0,Partly Cloudy,136056,5714,4354,36735,27211,34014,16327
2025-10-25T16:00:00Z,23.6,64.8,4.4,0.0,0,Partly Cloudy,134366,5643,4300,36279,26873,33592,16124
2025-10-25T17:00:00Z,25.5,65.4,4.4,0.0,0,Partly Cloudy,128883,5413,4124,34798,25777,32221,15466
2025-10-25T18:00:00Z,26.7,62.5,5.3,0.0,0,Partly Cloudy,121164,5089,3877,32714,24233,30291,14540
2025-10-25T19:00:00Z,26.6,53.8,2.4,0.0,0,Partly Cloudy,107677,4522,3446,29073,21535,26919,12921
2025-10-25T20:00:00Z,32.3,67.6,3.8,0.0,0,Clear,97624,4100,3124,26358,19525,24406,11715
2025-10-25T21:00:00Z,27.3,60.2,1.6,0.0,0,Partly Cloudy,88344,3710,2827,23853,17669,22086,10601
2025-10-25T22:00:00Z,27.6,55.2,3.3,0.0,0,Partly Cloudy,79396,3335,2541,21437,15879,19849,9528
2025-10-25T23:00:00Z,26.1,56.2,3.7,0.0,0,Partly Cloudy,71906,3020,2301,19415,14381,17976,8629
2025-10-26T00:00:00Z,26.8,54.2,5.3,0.0,0,Partly Cloudy,63227,2656,2023,17071,12645,15807,7587
2025-10-26T01:00:00Z,23.6,65.1,1.8,0.0,0,Partly Cloudy,59801,2512,1914,16146,11960,14950,7176
2025-10-26T02:00:00Z,23.3,61.9,3.9,0.0,0,Partly Cloudy,59149,2484,1893,15970,11830,14787,7098
2025-10-26T03:00:00Z,19.5,63.2,4.0,0.0,0,Partly Cloudy,59985,2519,1920,16196,11997,14996,7198
2025-10-26T04:00:00Z,17.6,69.3,2.7,0.0,0,Partly Cloudy,62628,2630,2004,16910,12526,15657,7515
2025-10-26T05:00:00Z,17.2,68.4,2.2,0.0,0,Partly Cloudy,69525,2920,2225,18772,13905,17381,8343
2025-10-26T06:00:00Z,14.8,63.3,2.6,0.0,0,Partly Cloudy,78255,3287,2504,21129,15651,19564,9391
2025-10-26T07:00:00Z,13.0,69.2,4.6,0.0,0,Partly Cloudy,86426,3630,2766,23335,17285,21606,10371
2025-10-26T08:00:00Z,15.5,70.4,1.8,0.0,0,Partly Cloudy,100568,4224,3218,27153,20114,25142,12068
2025-10-26T09:00:00Z,16.1,61.1,2.8,0.0,0,Partly Cloudy,109018,4579,3489,29435,21804,27254,13082
2025-10-26T10:00:00Z,16.0,67.7,2.9,0.0,0,Partly Cloudy,117856,4950,3771,31821,23571,29464,14143
2025-10-26T11:00:00Z,17.5,60.4,3.2,0.0,0,Partly Cloudy,127973,5375,4095,34553,25595,31993,15357
2025-10-26T12:00:00Z,15.8,65.7,4.3,0.0,0,Partly Cloudy,134723,5658,4311,36375,26945,33681,16167
2025-10-26T13:00:00Z,20.0,62.0,2.1,0.0,0,Partly Cloudy,136779,5745,4377,36930,27356,34195,16413
2025-10-26T14:00:00Z,22.9,55.9,1.0,0.0,0,Partly Cloudy,140178,5887,4486,37848,28036,35044,16821
2025-10-26T15:00:00Z,22.5,66.0,2.3,0.0,0,Partly Cloudy,137279,5766,4393,37065,27456,34320,16473
2025-10-26T16:00:00Z,23.6,62.7,3.7,0.0,0,Partly Cloudy,134140,5634,4292,36218,26828,33535,16097
2025-10-26T17:00:00Z,25.3,65.1,2.6,0.0,0,Partly Cloudy,127960,5374,4095,34549,25592,31990,15355
2025-10-26T18:00:00Z,28.4,59.7,2.5,0.0,0,Partly Cloudy,116212,4881,3719,31377,23242,29053,13945
2025-10-26T19:00:00Z,26.8,53.6,2.9,0.0,0,Partly Cloudy,111437,4680,3566,30088,22287,27859,13372
2025-10-26T20:00:00Z,27.0,51.9,2.8,0.0,0,Partly Cloudy,99508,4179,3184,26867,19902,24877,11941
2025-10-26T21:00:00Z,27.5,62.2,5.7,0.0,0,Partly Cloudy,87819,3688,2810,23711,17564,21955,10538
2025-10-26T22:00:00Z,28.8,61.5,2.8,0.0,0,Partly Cloudy,79888,3355,2556,21570,15978,19972,9587
2025-10-26T23:00:00Z,25.9,66.2,3.3,0.0,0,Partly Cloudy,67611,2840,2164,18255,13522,16903,8113
2025-10-27T00:00:00Z,20.9,64.7,2.9,0.0,0,Partly Cloudy,69661,2926,2229,18808,13932,17415,8359
2025-10-27T01:00:00Z,23.5,64.8,3.6,0.0,0,Partly Cloudy,67107,2818,2147,18119,13421,16777,8053
2025-10-27T02:00:00Z,22.3,60.5,3.1,0.0,0,Partly Cloudy,64337,2702,2059,17371,12867,16084,7720
2025-10-27T03:00:00Z,17.6,63.8,2.5,0.0,0,Partly Cloudy,69315,2911,2218,18715,13863,17329,8318
2025-10-27T04:00:00Z,18.3,57.9,3.8,0.0,0,Partly Cloudy,71700,3011,2294,19359,14340,17925,8604
2025-10-27T05:00:00Z,17.5,65.9,2.6,0.0,0,Partly Cloudy,79432,3336,2542,21447,15886,19858,9532
2025-10-27T06:00:00Z,19.0,59.3,3.0,0.0,0,Partly Cloudy,87043,3656,2785,23502,17409,21761,10445
2025-10-27T07:00:00Z,17.2,63.6,1.7,0.0,0,Partly Cloudy,98155,4123,3141,26502,19631,24539,11779
2025-10-27T08:00:00Z,13.8,71.9,3.7,0.0,0,Partly Cloudy,111208,4671,3559,30026,22242,27802,13345
2025-10-27T09:00:00Z,14.2,65.5,2.8,0.0,0,Partly Cloudy,124885,5245,3996,33719,24977,31221,14986
2025-10-27T10:00:00Z,16.2,59.3,2.6,0.0,0,Partly Cloudy,136318,5725,4362,36806,27264,34080,16358
2025-10-27T11:00:00Z,16.6,71.9,3.8,0.0,0,Partly Cloudy,144299,6061,4618,38961,28860,36075,17316
2025-10-27T12:00:00Z,17.3,67.9,2.1,0.0,0,Partly Cloudy,150145,6306,4805,40539,30029,37536,18017
2025-10-27T13:00:00Z,20.1,61.0,3.5,0.0,0,Partly Cloudy,156247,6562,5000,42187,31249,39062,18750
2025-10-27T14:00:00Z,21.1,62.4,5.7,0.0,0,Partly Cloudy,154772,6500,4953,41788,30954,38693,18573
2025-10-27T15:00:00Z,22.0,60.6,4.6,0.0,0,Partly Cloudy,156520,6574,5009,42260,31304,39130,18782
2025-10-27T16:00:00Z,20.4,67.9,3.6,0.0,0,Partly Cloudy,151914,6380,4861,41017,30383,37978,18230
2025-10-27T17:00:00Z,24.6,63.3,4.0,0.0,0,Partly Cloudy,143640,6033,4596,38783,28728,35910,17237
2025-10-27T18:00:00Z,28.8,69.6,3.4,0.0,0,Partly Cloudy,132360,5559,4236,35737,26472,33090,15883
2025-10-27T19:00:00Z,27.7,54.9,3.9,0.0,0,Partly Cloudy,123819,5200,3962,33431,24764,30955,14858
2025-10-27T20:00:00Z,27.4,53.7,1.8,0.0,0,Partly Cloudy,110127,4625,3524,29734,22025,27532,13215
2025-10-27T21:00:00Z,26.8,66.3,3.1,0.0,0,Partly Cloudy,100937,4239,3230,27253,20187,25234,12112
2025-10-27T22:00:00Z,23.4,63.2,5.5,0.0,0,Partly Cloudy,87518,3676,2801,23630,17504,21880,10502
2025-10-27T23:00:00Z,25.1,60.7,4.4,0.0,0,Partly Cloudy,77766,3266,2489,20997,15553,19442,9332
2025-10-28T00:00:00Z,22.1,64.9,4.1,0.0,0,Partly Cloudy,70497,2961,2256,19034,14099,17624,8460
2025-10-28T01:00:00Z,23.4,60.1,2.4,0.0,0,Partly Cloudy,66106,2776,2115,17849,13221,16526,7933
2025-10-28T02:00:00Z,20.5,76.5,3.8,0.0,0,Partly Cloudy,64562,2712,2066,17432,12912,16140,7747
2025-10-28T03:00:00Z,18.2,66.5,3.4,0.0,0,Partly Cloudy,67048,2816,2146,18103,13410,16762,8046
2025-10-28T04:00:00Z,17.3,57.8,3.6,0.0,0,Partly Cloudy,74144,3114,2373,20019,14829,18536,8897
2025-10-28T05:00:00Z,16.5,63.8,4.2,0.0,0,Partly Cloudy,78890,3313,2524,21300,15778,19722,9467
2025-10-28T06:00:00Z,14.4,62.9,2.8,0.0,0,Partly Cloudy,89339,3752,2859,24122,17868,22335,10721
2025-10-28T07:00:00Z,14.2,59.6,4.9,0.0,0,Partly Cloudy,100375,4216,3212,27101,20075,25094,12045
2025-10-28T08:00:00Z,15.4,61.3,1.0,0.0,0,Partly Cloudy,113810,4780,3642,30729,22762,28452,13657
2025-10-28T09:00:00Z,18.6,63.9,3.7,0.0,0,Partly Cloudy,121998,5124,3904,32939,24400,30500,14640
2025-10-28T10:00:00Z,12.3,65.1,1.0,0.0,0,Partly Cloudy,134880,5665,4316,36418,26976,33720,16186
2025-10-28T11:00:00Z,17.2,59.7,4.5,0.0,0,Partly Cloudy,144778,6081,4633,39090,28956,36194,17373
2025-10-28T12:00:00Z,18.0,62.3,3.4,0.0,0,Partly Cloudy,152772,6416,4889,41248,30554,38193,18333
2025-10-28T13:00:00Z,19.5,65.6,5.8,0.0,0,Partly Cloudy,154013,6469,4928,41584,30803,38503,18482
2025-10-28T14:00:00Z,16.5,64.7,4.3,0.0,0,Partly Cloudy,155710,6540,4983,42042,31142,38928,18685
2025-10-28T15:00:00Z,23.2,67.4,1.4,0.0,0,Partly Cloudy,153962,6466,4927,41570,30792,38490,18475
2025-10-28T16:00:00Z,24.5,55.4,2.9,0.0,0,Partly Cloudy,151036,6344,4833,40780,30207,37759,18124
2025-10-28T17:00:00Z,23.4,51.4,2.9,0.0,0,Partly Cloudy,143694,6035,4598,38797,28739,35924,17243
2025-10-28T18:00:00Z,27.3,52.5,2.4,0.0,0,Partly Cloudy,134837,5663,4315,36406,26967,33709,16180
2025-10-28T19:00:00Z,24.9,55.2,5.2,0.0,0,Partly Cloudy,122418,5142,3917,33053,24484,30604,14690
2025-10-28T20:00:00Z,25.2,60.6,4.2,0.0,0,Partly Cloudy,111694,4691,3574,30157,22339,27924,13403
2025-10-28T21:00:00Z,26.6,55.2,5.5,0.0,0,Partly Cloudy,100578,4224,3218,27156,20116,25144,12069
2025-10-28T22:00:00Z,25.2,59.8,2.5,0.0,0,Partly Cloudy,88562,3720,2834,23912,17712,22140,10627
2025-10-28T23:00:00Z,25.4,61.5,5.2,0.0,0,Partly Cloudy,79765,3350,2552,21537,15953,19941,9572
2025-10-29T00:00:00Z,22.5,55.8,3.8,0.0,0,Partly Cloudy,72304,3037,2314,19522,14461,18076,8676
2025-10-29T01:00:00Z,25.6,53.0,4.5,0.0,0,Partly Cloudy,66312,2785,2122,17904,13262,16578,7957
2025-10-29T02:00:00Z,23.4,59.0,4.9,0.0,0,Partly Cloudy,68380,2872,2188,18463,13676,17095,8206
2025-10-29T03:00:00Z,19.9,58.8,2.8,0.0,0,Partly Cloudy,65770,2762,2105,17758,13154,16442,7892
2025-10-29T04:00:00Z,16.7,60.6,6.4,0.0,0,Partly Cloudy,70524,2962,2257,19041,14105,17631,8463
2025-10-29T05:00:00Z,16.7,66.3,4.0,0.0,0,Partly Cloudy,80867,3396,2588,21834,16173,20217,9704
2025-10-29T06:00:00Z,13.3,59.4,2.4,0.0,0,Partly Cloudy,89819,3772,2874,24251,17964,22455,10778
2025-10-29T07:00:00Z,15.7,74.5,1.2,0.0,0,Partly Cloudy,99794,4191,3193,26944,19959,24948,11975
2025-10-29T08:00:00Z,15.4,56.6,4.0,0.0,0,Partly Cloudy,111425,4680,3566,30085,22285,27856,13371
2025-10-29T09:00:00Z,14.0,68.1,2.2,0.0,0,Partly Cloudy,123482,5186,3951,33340,24696,30870,14818
2025-10-29T10:00:00Z,17.3,59.7,4.6,0.0,0,Partly Cloudy,131816,5536,4218,35590,26363,32954,15818
2025-10-29T11:00:00Z,16.7,64.4,3.1,0.0,0,Partly Cloudy,142535,5986,4561,38484,28507,35634,17104
2025-10-29T12:00:00Z,20.2,49.5,5.4,0.0,0,Partly Cloudy,148644,6243,4757,40134,29729,37161,17837
2025-10-29T13:00:00Z,21.7,66.7,4.0,0.0,0,Partly Cloudy,156213,6561,4999,42178,31243,39053,18746
2025-10-29T14:00:00Z,20.0,65.2,3.3,0.0,0,Partly Cloudy,156690,6581,5014,42306,31338,39172,18803
2025-10-29T15:00:00Z,23.6,63.7,3.0,0.0,0,Partly Cloudy,154875,6505,4956,41816,30975,38719,18585
2025-10-29T16:00:00Z,23.5,57.5,4.8,0.0,0,Partly Cloudy,151785,6375,4857,40982,30357,37946,18214
2025-10-29T17:00:00Z,28.5,54.6,4.8,0.0,0,Partly Cloudy,143444,6025,4590,38730,28689,35861,17213
2025-10-29T18:00:00Z,25.5,64.1,3.6,0.0,0,Partly Cloudy,133466,5606,4271,36036,26693,33366,16016
2025-10-29T19:00:00Z,26.4,55.8,5.0,0.0,0,Partly Cloudy,122795,5157,3929,33155,24559,30699,14735
2025-10-29T20:00:00Z,27.9,66.6,2.4,0.0,0,Partly Cloudy,113836,4781,3643,30736,22767,28459,13660
2025-10-29T21:00:00Z,26.7,61.4,4.4,0.0,0,Partly Cloudy,97991,4116,3136,26458,19598,24498,11759
2025-10-29T22:00:00Z,24.7,58.9,3.6,0.0,0,Partly Cloudy,87131,3660,2788,23525,17426,21783,10456
2025-10-29T23:00:00Z,22.9,66.8,2.2,0.0,0,Partly Cloudy,79779,3351,2553,21540,15956,19945,9573
2025-10-30T00:00:00Z,21.7,58.3,3.3,0.0,0,Partly Cloudy,74001,3108,2368,19980,14800,18500,8880
2025-10-30T01:00:00Z,22.3,62.7,3.3,0.0,0,Partly Cloudy,65665,2758,2101,17730,13133,16416,7880
2025-10-30T02:00:00Z,21.5,61.9,5.2,0.0,0,Partly Cloudy,63804,2680,2042,17227,12761,15951,7656
2025-10-30T03:00:00Z,21.0,63.2,2.6,0.0,0,Partly Cloudy,67097,2818,2147,18116,13419,16774,8052
2025-10-30T04:00:00Z,16.3,70.3,3.4,0.0,0,Partly Cloudy,70298,2953,2250,18980,14060,17574,8436
2025-10-30T05:00:00Z,15.4,60.9,5.3,0.0,0,Partly Cloudy,77112,3239,2468,20820,15422,19278,9253
2025-10-30T06:00:00Z,15.2,66.2,3.0,0.0,0,Partly Cloudy,86239,3622,2760,23285,17248,21560,10349
2025-10-30T07:00:00Z,17.9,61.9,1.9,0.0,0,Partly Cloudy,97860,4110,3132,26422,19572,24465,11743
2025-10-30T08:00:00Z,14.7,64.3,1.8,0.0,0,Partly Cloudy,110896,4658,3549,29942,22179,27724,13308
2025-10-30T09:00:00Z,13.0,69.9,4.0,0.0,0,Partly Cloudy,121905,5120,3901,32914,24381,30476,14629
2025-10-30T10:00:00Z,20.2,59.6,3.4,0.0,0,Partly Cloudy,135080,5673,4323,36472,27016,33770,16210
2025-10-30T11:00:00Z,17.5,59.3,4.0,0.0,0,Partly Cloudy,143800,6040,4602,38826,28760,35950,17256
2025-10-30T12:00:00Z,13.5,63.8,5.7,0.0,0,Partly Cloudy,148979,6257,4767,40224,29796,37245,17877
2025-10-30T13:00:00Z,21.2,58.1,3.8,0.0,0,Partly Cloudy,154429,6486,4942,41696,30886,38607,18531
2025-10-30T14:00:00Z,19.4,54.0,4.5,0.0,0,Partly Cloudy,155168,6517,4965,41895,31034,38792,18620
2025-10-30T15:00:00Z,25.1,58.5,3.3,0.0,0,Partly Cloudy,154897,6506,4957,41822,30979,38724,18588
2025-10-30T16:00:00Z,22.4,61.1,1.5,0.0,0,Partly Cloudy,150870,6337,4828,40735,30174,37718,18104
2025-10-30T17:00:00Z,22.4,65.7,3.1,0.0,0,Partly Cloudy,141798,5956,4538,38285,28360,35450,17016
2025-10-30T18:00:00Z,25.0,62.3,4.0,0.0,0,Partly Cloudy,132696,5573,4246,35828,26539,33174,15924
2025-10-30T19:00:00Z,25.1,54.0,1.0,0.0,0,Partly Cloudy,123755,5198,3960,33414,24751,30939,14851
2025-10-30T20:00:00Z,27.0,65.3,4.7,0.0,0,Partly Cloudy,111764,4694,3576,30176,22353,27941,13412
2025-10-30T21:00:00Z,25.6,60.5,2.3,0.0,0,Partly Cloudy,99478,4178,3183,26859,19896,24870,11937
2025-10-30T22:00:00Z,26.0,61.9,3.4,0.0,0,Partly Cloudy,89231,3748,2855,24092,17846,22308,10708
2025-10-30T23:00:00Z,24.0,55.8,5.3,0.0,0,Partly Cloudy,79122,3323,2532,21363,15824,19780,9495
2025-10-31T00:00:00Z,22.8,53.0,3.0,0.0,0,Partly Cloudy,68447,2875,2190,18481,13689,17112,8214
2025-10-31T01:00:00Z,20.5,59.9,4.3,0.0,0,Partly Cloudy,66524,2794,2129,17961,13305,16631,7983
2025-10-31T02:00:00Z,19.0,69.0,2.2,0.0,0,Partly Cloudy,62607,2629,2003,16904,12521,15652,7513
2025-10-31T03:00:00Z,20.1,60.2,4.4,0.0,0,Partly Cloudy,65623,2756,2100,17718,13125,16406,7875
2025-10-31T04:00:00Z,16.2,58.3,3.7,0.0,0,Partly Cloudy,71887,3019,2300,19409,14377,17972,8626
2025-10-31T05:00:00Z,17.5,71.1,4.1,0.0,0,Partly Cloudy,77038,3236,2465,20800,15408,19260,9245
2025-10-31T06:00:00Z,17.0,64.8,4.6,0.0,0,Partly Cloudy,87127,3659,2788,23524,17425,21782,10455
